"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL1";"Sp5.TL1";"Sp6.TL1";"Sp7.TL1";"Sp8.TL1";"Sp9.TL1";"Sp10.TL1";"Sp11.TL1";"Sp12.TL2";"Sp13.TL2";"Sp14.TL2";"Sp15.TL2";"Sp16.TL2";"Sp17.TL2";"Sp18.TL3";"Sp19.TL3";"Sp20.TL3"
"22";0,670801316587022;0,833096657973155;0,86849872770734;0,378801588295638;0,722342196300549;0,355846537316752;0,589187589390726;0,998238978185992;0,998238978185992;0,644002158464209;0,86849872770734;0,927402325593912;0,999998634974458;0,791261482989835;0,999659392037813;0,277032314609089;0,998223859060264;0,995931933621304;0,999995080262873;0,969852223818101
"23";0,61673865701427;0,86849872770734;0,898580364479282;0,427614409590975;0,670801316587022;0,402751021283403;0,644002158464209;0,995009842988238;0,999806292577755;0,589187589390726;0,898580364479282;0,916497405923038;0,999998584148279;0,746016086591851;0,999457371375364;0,331394583348135;0,998790967343446;0,993941893115229;0,999993971684485;0,975265343709818
"24";0,56152901077915;0,898580364479282;0,923587202601131;0,479665668741028;0,61673865701427;0,453292084114987;0,696967060339259;0,989928510759558;0,999806292577755;0,533941791246377;0,923587202601131;0,902149609150276;0,999998421294526;0,696285801344997;0,999136926516175;0,389027727724341;0,999164287708154;0,991178991535263;0,999992150314528;0,979210179906816
"25";0,506599333822981;0,923587202601131;0,94395551854425;0,533941791246377;0,56152901077915;0,506599333822981;0,746785114422431;0,982707389693804;0,998238978185992;0,479665668741028;0,94395551854425;0,883687311860652;0,999998112175135;0,643073323366531;0,998637478473287;0,449012711855162;0,999409341928646;0,987462726793058;0,999989198604562;0,982017260322602
"26";0,453292084114987;0,94395551854425;0,960225061779171;0,589187589390727;0,506599333822981;0,56152901077915;0,79240335060926;0,972963136699678;0,995009842988238;0,427614409590974;0,960225061779171;0,860380912860535;0,999997588264645;0,587584026230963;0,997875844636513;0,51017934601746;0,999570196235759;0,982623159682278;0,999984396491426;0,983930032069195
"27";0,402751021283403;0,960225061779171;0,972963136699678;0,644002158464209;0,453292084114987;0,61673865701427;0,833096657973155;0,960225061779171;0,989928510759558;0,378801588295638;0,972963136699678;0,831505722980737;0,999996725391015;0,531112494560547;0,996743583898332;0,571167606532673;0,999675853375536;0,976521442285125;0,999976508917053;0,985117602754666
"28";0,355846537316752;0,972963136699678;0,982707389693804;0,696967060339259;0,402751021283403;0,670801316587022;0,86849872770734;0,94395551854425;0,982707389693804;0,333947175261568;0,982707389693804;0,796430309347944;0,999995304132297;0,474927636693063;0,995107391330504;0,630526645032072;0,999745073274738;0,969069672757526;0,999963428830898;0,985685940176845
"29";0,313146382570601;0,982707389693804;0,989928510759558;0,746785114422431;0,355846537316752;0,722342196300549;0,898580364479282;0,923587202601131;0,972963136699678;0,293469772326846;0,989928510759558;0,754723623501899;0,999992938846292;0,420174926845668;0,992813980211619;0,686840920600898;0,999789797524142;0,960246331556224;0,999941594517294;0,985685940176845
"30";0,274927202452372;0,989928510759558;0,995009842988238;0,79240335060926;0,313146382570601;0,770172847927034;0,923587202601131;0,898580364479282;0,960225061779171;0,257514528789856;0,995009842988238;0,706265518080717;0,999988953114537;0,36780771121384;0,98970024382196;0,73886400780568;0,999817466612944;0,950104298101004;0,999905073276161;0,985117602754666
"31";0,241215494200881;0,995009842988238;0,998238978185992;0,833096657973155;0,274927202452372;0,813396908136184;0,94395551854425;0,86849872770734;0,94395551854425;0,22600366103094;0,998238978185992;0,651338071335636;0,999982165946487;0,318551550094523;0,985608320825698;0,78563573919493;0,999832517020183;0,938769990724529;0,999844187440318;0,983930032069195
"32";0,211844309508125;0,998238978185992;0,999806292577755;0,86849872770734;0,241215494200881;0,851468249628013;0,960225061779171;0,833096657973155;0,923587202601131;0,198696241149456;0,999806292577755;0,590673178916114;0,999970535181327;0,272898750857047;0,980403788257204;0,826560053599616;0,999837290415623;0,926434009219791;0,99974357536079;0,982017260322602
"33";0,186513442636184;0,999806292577755;0,999806292577755;0,898580364479282;0,211844309508125;0,884194760577753;0,972963136699678;0,79240335060926;0,898580364479282;0,175246580831295;0,999806292577755;0,525437725421171;0,99995058456951;0,231125977600284;0,973994049265304;0,861429523525298;0,999832517020183;0,91333523189892;0,999579659752543;0,979210179906817
"34";0,164844312948374;0,999806292577755;0,998238978185992;0,923587202601131;0,186513442636184;0,911694285710353;0,982707389693804;0,746785114422431;0,86849872770734;0,155254406961889;0,998238978185992;0,457150954941197;0,999916526386667;0,193326307214262;0,966343524758793;0,890395417947166;0,999817466612944;0,89974124085395;0,999317667087448;0,975265343709818
"35";0,146424676060893;0,998238978185992;0,995009842988238;0,94395551854425;0,164844312948374;0,93431889637478;0,989928510759558;0,696967060339259;0,833096657973155;0,138303737376523;0,995009842988238;0,387545527703513;0,999858996626524;0,159447718041687;0,957482717371954;0,91389481186557;0,999789797524142;0,885928107505064;0,998908609254057;0,969852223818101
"36";0,130841609579363;0,995009842988238;0,989928510759558;0,960225061779171;0,146424676060893;0,952567055510183;0,995009842988238;0,644002158464209;0,79240335060926;0,123990166544329;0,989928510759558;0,318398173187578;0,999763366031523;0,129331814726608;0,947509464643507;0,932554374140893;0,999745073274738;0,872162099125908;0,99828695654671;0,962541783275245
"37";0,11770346544842;0,989928510759558;0,982707389693804;0,972963136699678;0,130841609579363;0,967000704567315;0,998238978185992;0,589187589390727;0,746785114422431;0,11193796772787;0,982707389693804;0,251362542445066;0,999607698892413;0,102748765880341;0,936582324710913;0,947091927054559;0,999675853375536;0,858685034193365;0,99736998821978;0,952800808351512
"38";0,106652670577056;0,982707389693804;0,972963136699678;0,982707389693804;0,11770346544842;0,978178193118407;0,999806292577755;0,533941791246377;0,696967060339259;0,101809165383669;0,972963136699678;0,187833818427187;0,999360609849084;0,0794263928233878;0,92490753836313;0,958232428014017;0,999570196235759;0,845704100311009;0,996059848298832;0,939997958004883
"39";0,0973716378793053;0,972963136699678;0,960225061779171;0,989928510759558;0,106652670577056;0,986607191487026;0,999806292577755;0,479665668741028;0,644002158464209;0,0933068230120577;0,960225061779171;0,128863869763716;0,99897949061039;0,059072827835755;0,912721994918213;0,966647456058033;0,999409341928646;0,833386161414597;0,994249026929389;0,923428133697818
"40";0,0895839257458402;0,960225061779171;0,94395551854425;0,995009842988238;0,0973716378793053;0,992716392177674;0,998238978185992;0,427614409590974;0,589187589390726;0,0861745172505661;0,94395551854425;0,0751318648976784;0,998409771894382;0,0413931117672489;0,900274937040328;0,97291975149215;0,999164287708154;0,821856027743217;0,991829308208324;0,902360539454807
"41";0,0830524143278124;0,94395551854425;0,923587202601131;0,998238978185992;0,0895839257458402;0,996841768596641;0,995009842988238;0,378801588295638;0,533941791246377;0,0801935484533429;0,923587202601131;0,0269631315943476;0,997585945054871;0,0261006021012964;0,887810843881617;0,97752901108829;0,998790967343446;0,811197860039199;0,988703318335908;0,876111858239126
"42";0,0775758295273963;0,923587202601131;0,898580364479282;0,999806292577755;0,0830524143278124;0,999222230138961;0,989928510759558;0,333947175261568;0,479665668741028;0,0751790083088526;0,898580364479282;0;0,996434895249254;0,01292423873227;0,875555250690962;0,980852645849897;0,998223859060264;0,801458788640655;0,984796959226926;0,844139330818869
"43";0,0729845405639523;0,898580364479282;0,86849872770734;0,999806292577755;0,0775758295273963;1;0,982707389693804;0,293469772326846;0,427614409590975;0,0709754551718221;0,86849872770734;0;0,994881664961982;0,00161268814969939;0,863704449093513;0,983175061164006;0,997368155314931;0,792653884339133;0,980070537542341;0,806140610384479
"44";0,0691362277820822;0,86849872770734;0,833096657973155;0,998238978185992;0,0729845405639523;0,999222230138961;0,972963136699678;0,257514528789856;0,378801588295638;0,0674526610972177;0,833096657973155;0;0,992857156749456;0;0,85241926953338;0,984700223228529;0,996091194429609;0,784771756856926;0,974526495894322;0,762140870409637
"45";0,0659117724370818;0,833096657973155;0,79240335060926;0,995009842988238;0,0691362277820822;0,996841768596641;0,960225061779171;0,22600366103094;0,333947175261568;0,0645016889185207;0,79240335060926;0;0,99030668279271;0;0,841822593582011;0,985563901876442;0,994214666250348;0,777780227267601;0,968212308739899;0,712545945990623
"46";0,0632115503346562;0,79240335060926;0,746785114422431;0,989928510759558;0,0659117724370818;0,992716392177674;0,94395551854425;0,198696241149456;0,293469772326846;0,0620314196324249;0,746785114422431;0;0,987197892950812;0;0,831999913379482;0,985843435039056;0,991509998249879;0,77163168820912;0,961218105296735;0,658145224515929
"47";0,0609522007518079;0,746785114422431;0,696967060339259;0,982707389693804;0,0632115503346562;0,986607191487026;0,923587202601131;0,175246580831295;0,257514528789856;0,0599655634957491;0,696967060339259;0;0,983526612373345;0;0,823002124592712;0,985563901876442;0,987699954843112;0,766267911184198;0,95366961113288;0,600058878424934
"48";0,0590638750375519;0,696967060339259;0,644002158464209;0,972963136699678;0,0609522007518079;0,978178193118407;0,898580364479282;0,155254406961889;0,22600366103094;0,0582401376354792;0,644002158464209;0;0,979319507528039;0;0,814849755492143;0,984700223228529;0,982469371397543;0,761624175886111;0,945717776991843;0,539637427169784
"49";0,0574879321065478;0,644002158464209;0,589187589390727;0,960225061779171;0,0590638750375519;0,967000704567315;0,86849872770734;0,138303737376523;0,198696241149456;0,0568013666083607;0,589187589390727;0;0,974633149279882;0;0,807537940463277;0,983175061164006;0,975486710867856;0,7576326818931;0,937526833071498;0,47833282236289
"50";0,0561750302854424;0,589187589390727;0,533941791246377;0,94395551854425;0,0574879321065478;0,952567055510183;0,833096657973155;0,123990166544329;0,175246580831295;0,0556039513519032;0,533941791246377;0;0,969549748529485;0;0,801041592617563;0,980852645849897;0,966435755684432;0,754225261708989;0,929262464809883;0,417565504821333
"51";0,0550835592029499;0,533941791246377;0,479665668741028;0,923587202601131;0,0561750302854424;0,93431889637478;0,79240335060926;0,11193796772787;0,155254406961889;0,0546096501719174;0,479665668741028;0;0,964170407508191;0;0,795320382410352;0,97752901108829;0,955053763511402;0,751335451022289;0,921081459693448;0,358610019208833
