"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL1";"Sp5.TL1";"Sp6.TL1";"Sp7.TL1";"Sp8.TL1";"Sp9.TL1";"Sp10.TL1";"Sp11.TL1";"Sp12.TL2";"Sp13.TL2";"Sp14.TL2";"Sp15.TL2";"Sp16.TL2";"Sp17.TL2";"Sp18.TL3";"Sp19.TL3";"Sp20.TL3"
"11";1;0;0;0;1;0;0;1;1;1;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"12";1;0;0;0;1;0;0;1;1;1;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"13";1;0;0;0;1;0;0;1;1;1;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"14";1;0;0;0;1;0;0;1;1;1;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"15";1;0;0;0;1;0;0;1;1;1;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"16";1;0;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"17";1;1;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"18";1;1;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"19";1;1;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"20";1;1;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"21";1;1;1;0;1;0;0;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"22";1;1;1;0;1;0;1;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"23";1;1;1;0;1;0;1;1;1;1;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"24";0;1;1;0;1;0;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"25";0;1;1;0;0;0;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"26";0;1;1;1;0;0;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"27";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"28";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"29";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"30";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"31";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"32";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"33";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"34";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"35";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"36";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"37";0;1;1;1;0;1;1;1;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"38";0;1;1;1;0;1;1;0;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"39";0;1;1;1;0;1;1;0;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"40";0;1;1;1;0;1;1;0;1;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"41";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"42";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"43";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"44";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"45";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"46";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"47";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"48";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"49";0;1;1;1;0;1;1;0;0;0;1;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"50";0;1;0;1;0;1;1;0;0;0;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
"51";0;0;0;1;0;1;1;0;0;0;0;0,350320033109685;0,461863748335062;0,326656988977129;0,386517574604202;0,614962772462215;0,700236345177046;0,636027568291666;0,781186801255708;0,606967354030251
