"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL2";"Sp5.TL3"
"1";0;1;1;0,966913109728631;0,812659409271553
"2";0;1;1;0,966913109728631;0,812659409271553
"3";0;1;1;0,966913109728631;0,812659409271553
"4";0;1;1;0,966913109728631;0,812659409271553
"5";0;1;1;0,966913109728631;0,812659409271553
"6";0;1;1;0,966913109728631;0,812659409271553
"7";0;1;1;0,966913109728631;0,812659409271553
"8";1;1;1;0,966913109728631;0,812659409271553
"9";1;1;1;0,966913109728631;0,812659409271553
"10";1;1;1;0,966913109728631;0,812659409271553
"11";1;1;1;0,966913109728631;0,812659409271553
"12";1;1;1;0,966913109728631;0,812659409271553
"13";1;1;1;0,966913109728631;0,812659409271553
"14";1;1;1;0,966913109728631;0,812659409271553
"15";1;1;1;0,966913109728631;0,812659409271553
"16";1;1;1;0,966913109728631;0,812659409271553
"17";1;1;1;0,966913109728631;0,812659409271553
"18";1;1;1;0,966913109728631;0,812659409271553
"19";1;1;1;0,966913109728631;0,812659409271553
"20";1;1;1;0,966913109728631;0,812659409271553
"21";1;1;1;0,966913109728631;0,812659409271553
"22";1;1;1;0,966913109728631;0,812659409271553
"23";1;1;1;0,966913109728631;0,812659409271553
"24";1;0;1;0,966913109728631;0,812659409271553
"25";1;0;1;0,966913109728631;0,812659409271553
"26";1;0;1;0,966913109728631;0,812659409271553
"27";1;0;1;0,966913109728631;0,812659409271553
"28";1;0;1;0,966913109728631;0,812659409271553
"29";1;0;1;0,966913109728631;0,812659409271553
"30";1;0;1;0,966913109728631;0,812659409271553
"31";1;0;0;0,966913109728631;0,812659409271553
"32";1;0;0;0,966913109728631;0,812659409271553
"33";1;0;0;0,966913109728631;0,812659409271553
"34";1;0;0;0,966913109728631;0,812659409271553
"35";1;0;0;0,966913109728631;0,812659409271553
"36";1;0;0;0,966913109728631;0,812659409271553
"37";1;0;0;0,966913109728631;0,812659409271553
"38";1;0;0;0,966913109728631;0,812659409271553
"39";1;0;0;0,966913109728631;0,812659409271553
"40";1;0;0;0,966913109728631;0,812659409271553
"41";0;0;0;0,966913109728631;0,812659409271553
"42";0;0;0;0,966913109728631;0,812659409271553
"43";0;0;0;0,966913109728631;0,812659409271553
"44";0;0;0;0,966913109728631;0,812659409271553
"45";0;0;0;0,966913109728631;0,812659409271553
"46";0;0;0;0,966913109728631;0,812659409271553
"47";0;0;0;0,966913109728631;0,812659409271553
"48";0;0;0;0,966913109728631;0,812659409271553
"49";0;0;0;0,966913109728631;0,812659409271553
"50";0;0;0;0,966913109728631;0,812659409271553
"51";0;0;0;0,966913109728631;0,812659409271553
