"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL2";"Sp5.TL3"
"1";0,833333333332735;0,833333333332735;0,833333333332735;1;0,999999957944414
"2";0,833333333332735;0,833333333332735;0,833333333332735;1;0,999999957944414
"3";0,833333333332735;0,833333333332735;0,833333333332735;1;0,999999957944414
"4";0,833333333332735;0,833333333332735;0,833333333332735;1;0,999999957944414
"5";0,833333333332735;0,833333333332735;0,833333333332835;1;0,999999957944414
"6";0,833333333332735;0,833333333332735;0,833333333336757;1;0,999999957944414
"7";0,833333333332735;0,833333333332735;0,833333333418131;1;0,999999957944414
"8";0,833333333332735;0,833333333332735;0,833333334855122;1;0,999999957944414
"9";0,833333333332735;0,833333333332835;0,833333356444002;1;0,999999957944414
"10";0,833333333332735;0,833333333336757;0,833333632296653;1;0,999999957944414
"11";0,833333333332735;0,833333333418131;0,833336628865402;1;0,999999957944414
"12";0,833333333332735;0,833333334855122;0,833364289363131;1;0,999999957944414
"13";0,833333333332735;0,833333356444002;0,833581119775072;1;0,999999957944414
"14";0,833333333332735;0,833333632296653;0,835023429841613;1;0,999999957944414
"15";0,833333333332735;0,833336628865402;0,843148249836052;1;0,999999957944414
"16";0,83333333333351;0,833364289363131;0,880926867691076;1;0,999999957944414
"17";0,833333333351738;0,833581119775072;0,979583049916324;1;0,999999957944414
"18";0,833333333700667;0,835023429841613;0,999999995359829;1;0,999999957944414
"19";0,833333339384271;0,843148249836052;1;1;0,999999957944414
"20";0,833333418135006;0,880926867691076;1;1;0,999999957944414
"21";0,83333434597981;0,979583049916324;1;1;0,999999957944414
"22";0,833343637700158;0,999999995359829;1;1;0,999999957944414
"23";0,833422683915024;1;1;1;0,999999957944414
"24";0,833993547135597;1;1;1;0,999999957944414
"25";0,837489734906744;1;1;1;0,999999957944414
"26";0,855534223298204;1;1;1;0,999999957944414
"27";0,926143700216896;1;1;1;0,999999957944414
"28";0,999532001605521;1;1;1;0,999999957944414
"29";1;1;1;1;0,999999957944414
"30";1;1;1;1;0,999999957944414
"31";1;1;1;1;0,999999957944414
"32";1;1;1;1;0,999999957944414
"33";1;1;0,999999995359829;1;0,999999957944414
"34";1;1;0,979583049916324;1;0,999999957944414
"35";1;1;0,880926867691076;1;0,999999957944414
"36";1;1;0,843148249836052;1;0,999999957944414
"37";1;0,999999995359829;0,835023429841613;1;0,999999957944414
"38";1;0,979583049916324;0,833581119775072;1;0,999999957944414
"39";1;0,880926867691076;0,833364289363131;1;0,999999957944414
"40";1;0,843148249836052;0,833336628865402;1;0,999999957944414
"41";1;0,835023429841613;0,833333632296653;1;0,999999957944414
"42";1;0,833581119775072;0,833333356444002;1;0,999999957944414
"43";1;0,833364289363131;0,833333334855122;1;0,999999957944414
"44";0,999532001605521;0,833336628865402;0,833333333418131;1;0,999999957944414
"45";0,926143700216895;0,833333632296653;0,833333333336757;1;0,999999957944414
"46";0,855534223298203;0,833333356444002;0,833333333332835;1;0,999999957944414
"47";0,837489734906744;0,833333334855122;0,833333333332735;1;0,999999957944414
"48";0,833993547135597;0,833333333418131;0,833333333332735;1;0,999999957944414
"49";0,833422683915024;0,833333333336757;0,833333333332735;1;0,999999957944414
"50";0,833343637700158;0,833333333332835;0,833333333332735;1;0,999999957944414
"51";0,83333434597981;0,833333333332735;0,833333333332735;1;0,999999957944414
